tweet_id,timestamp,text,tags
794322003754790913,2016-11-03 23:34:58 +0000,"It's pretty simple: Find a plan, get covered, earn some peace of mind. Start today: https://t.co/PJ7xIKP3Vo https://t.co/ZBQdNz8s80","[tweet, president, 2016]"
629028301454094336,2015-08-05 20:36:48 +0000,"It's the strongest nuclear deal ever negotiated. There's no such thing as a ""better deal."" Walking away risks war. https://t.co/la7GhQXfzl",
628283044772868097,2015-08-03 19:15:25 +0000,"It's time to change that. With the Clean Power Plan, by 2030, carbon pollution from power plants will be 32% lower than it was a decade ago.",
603959253334822913,2015-05-28 16:21:21 +0000,Just got a hurricane preparedness briefing in Miami. Acting on climate change is critical. Got climate Qs? I'll answer at 1pm ET. #AskPOTUS,
695381352988848128,2016-02-04 23:00:08 +0000,Just got great news - nearly 13 million Americans signed up this round for private health insurance thanks to the Affordable Care Act.,"[tweet, president, 2016]"
697185842209689601,2016-02-09 22:30:32 +0000,"Just got off the phone with Coach Kubiak. Congrats to Peyton, Von Miller, and that monster @Broncos defense - see you at the White House!","[tweet, president, 2016]"
623137065341952000,2015-07-20 14:27:08 +0000,Just got this new blue marble photo from @NASA. A beautiful reminder that we need to protect the only planet we have. http://t.co/JQ3174P0LF,
785511825395765248,2016-10-10 16:06:27 +0000,"Just like Michelle says, when they go low, we go high. @HillaryClinton went high and showed why she'll be a POTUS for all Americans.","[tweet, president, 2016]"
621081548029345792,2015-07-14 22:19:14 +0000,"Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:",
627211041466941441,2015-07-31 20:15:39 +0000,"Launching a pilot program to help students in prison pay for college, because everyone willing to work for it deserves a second chance.",
628280902817304578,2015-08-03 19:06:54 +0000,"Levels of carbon dioxide in our atmosphere are higher than they’ve been in 800,000 years. 2014 was the planet’s warmest year on record.",
761640808009302016,2016-08-05 19:11:33 +0000,"Longest streak of total job growth on record, wages rising at fastest pace in 7 years. We've come a long way, America—let's keep it going.","[tweet, president, 2016]"
708348813858054145,2016-03-11 17:48:12 +0000,"Looking forward to discussing more ways we can modernize government so it's as smart and dynamic as America itself. See you soon, Austin.",
687650227558326272,2016-01-14 14:59:24 +0000,Looking forward to hearing your ideas about what we can accomplish this year &amp; beyond. I'll answer your questions on #AskPOTUS at 12:30p ET.,
687694645090844672,2016-01-14 17:55:54 +0000,"love em all, but as a bulls fan got to go with mj. in baton rouge, just met lsu freshman ben simmons - will be great https://t.co/Du1gflVYp4",
621088588583800832,2015-07-14 22:47:13 +0000,Mass incarceration doesn't work. Let's build communities that give kids a shot at success and prisons that prepare people for a 2nd chance.,
646390309551775744,2015-09-22 18:27:13 +0000,Millions of families are more secure thanks to the ACA. Join them and #GetCovered on Nov 1: http://t.co/PJ7xIL6FjY  https://t.co/GF6yS0aHol,
614114880786956288,2015-06-25 16:56:11 +0000,More than 137 million Americans have guaranteed access to preventive care like cancer screenings and birth control at no out-of-pocket cost.,
614104506410901504,2015-06-25 16:14:58 +0000,More than 16 million Americans have gained health coverage after 5 years of the Affordable Care Act.,
708346091578593280,2016-03-11 17:37:23 +0000,Nearly 1 in 3 American families struggle to afford diapers. We're working with the private sector to help fix this. https://t.co/fxvdOCFeET,
769204867235667969,2016-08-26 16:08:26 +0000,"Nearly 100 years ago, women broke down barriers to the ballot box, moving us closer to a more equal nation. Let's finish what they started.","[tweet, president, 2016]"
648542324167974917,2015-09-28 16:58:34 +0000,"Nearly 12 million people have been displaced by the conflict in Syria. As Americans, we can't sit idly by. That's not who we are.",
687693536204996608,2016-01-14 17:51:30 +0000,new LA gov edwards just expanded medicaid; gets 1000s coverage &amp; helps the state budget. more states need to follow  https://t.co/08mDX2H4Pt,
687694262226432000,2016-01-14 17:54:23 +0000,"new power plant rule reduces biggest source of CO2; now we need to invest in clean energy tech, energy efficiency. https://t.co/gQg3FEHXxo",
700320240022921216,2016-02-18 14:05:31 +0000,"Next month, I'll travel to Cuba to advance our progress and efforts that can improve the lives of the Cuban people.","[tweet, president, 2016]"
717026378739290112,2016-04-04 16:29:45 +0000,Nobody should have to choose between losing a paycheck &amp; caring for their family. I applaud @NYGovCuomo for taking a big step on paid leave.,
616335347174232064,2015-07-01 19:59:32 +0000,"not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP",
786254141182074880,2016-10-12 17:16:09 +0000,"Now this was fun. Artificial intelligence, space travel—hope you enjoy exploring new frontiers as much as I did. https://t.co/WWBUm5eJ08","[tweet, president, 2016]"
616336192443916289,2015-07-01 20:02:53 +0000,now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC,
785887247727857664,2016-10-11 16:58:15 +0000,"On International #DayoftheGirl, we remain committed to providing what we all want for our daughters: a future of limitless possibility.","[tweet, president, 2016]"
700319236451741697,2016-02-18 14:01:31 +0000,Our flag flies over our Embassy in Havana once again. More Americans are traveling to Cuba than at any time in the last 50 years.,"[tweet, president, 2016]"
781639251528081409,2016-09-29 23:38:14 +0000,"Our Olympians and Paralympians show the world that no matter what, with perseverance, we can do incredible things. Proud of you, #TeamUSA.","[tweet, president, 2016]"
646351288964354049,2015-09-22 15:52:10 +0000,Our right to vote is sacred. It's the foundation of our democracy. You can find out how to register to vote at http://t.co/8kaqY0U3fn.,
657641041361817600,2015-10-23 19:33:37 +0000,Our thoughts are with the Mexican people as they brace for Hurricane Patricia. USAID disaster experts are on the ground and ready to help.,
789096632537055232,2016-10-20 13:31:12 +0000,Outstanding 3 for 3 debate sweep for @HillaryClinton! Nobody has ever been more prepared to be @POTUS.,"[tweet, president, 2016]"
687695621810032640,2016-01-14 17:59:47 +0000,overwhelming majority of americans understand of diversity and religious pluralism is one of our greatest strengths  https://t.co/AM1JLoA1TI,
782218662228942848,2016-10-01 14:00:36 +0000,Paid leave shouldn't be a luxury. It's a basic necessity that we should secure for every working American. https://t.co/OPeQiVPJlK,"[tweet, president, 2016]"
616339733132804096,2015-07-01 20:16:58 +0000,"people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9",
687698858948726784,2016-01-14 18:12:39 +0000,places to start - @GabbyGiffords's https://t.co/ATm1M4iMgU and @Everytown,
704827179167846400,2016-03-02 00:34:29 +0000,Play ball! https://t.co/S4DhVYa4Ef,
621133763385425920,2015-07-15 01:46:43 +0000,Pluto just had its first visitor! Thanks @NASA - it's a great day for discovery and American leadership. http://t.co/FfztBSMbK0,
634413305516412928,2015-08-20 17:14:53 +0000,"President Carter is as good a man as they come. Michelle and I are praying for him and Rosalynn. We're all pulling for you, Jimmy.",
629064761188184064,2015-08-05 23:01:41 +0000,Pretty incredible time lapse of the dark side of the moon passing Earth from @NASA. American ingenuity at work! http://t.co/JKep9bcxGQ,
667018696137773056,2015-11-18 16:37:04 +0000,"Protecting the American people is my top priority. With our 65 global partners, we're leading the campaign to degrade and destroy ISIL.",
624691954224365568,2015-07-24 21:25:42 +0000,"Proud to be the first American President to visit Kenya. Happy to see family, and to talk with young Kenyans about the future.","[tweet, president, 2015, kenya, africa]"
719899559988740096,2016-04-12 14:46:44 +0000,Proud to designate the Belmont-Paul national monument for women's equality. Let's keep up their fight with #EqualPay for women today.,
779683020043419649,2016-09-24 14:04:52 +0000,Proud to help open @NMAAHC with so many heroes. African American history is a central part of our glorious American history.,"[tweet, president, 2016]"
710141204755783681,2016-03-16 16:30:31 +0000,Proud to nominate Judge Merrick Garland to the Supreme Court. I ask Senators to meet their constitutional duty and give him a fair hearing.,
748620388175798272,2016-06-30 20:53:03 +0000,Proud to sign laws to improve transparency and avert a crisis in Puerto Rico. I'd hoped to use my pen more often before Congress left town.,"[tweet, president, 2016]"
616338933962670080,2015-07-01 20:13:47 +0000,pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII,
603966058462973953,2015-05-28 16:48:24 +0000,Ready to answer your questions on climate change. Let's do this! #AskPOTUS http://t.co/5KrIb5jL6S,
761703659411345408,2016-08-05 23:21:18 +0000,Ready to root on #TeamUSA! Our team's unity and diversity makes us so proud - and reminds the world why America sets the gold standard.,"[tweet, president, 2016]"
616338528138608640,2015-07-01 20:12:10 +0000,"respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V",
628282174869999616,2015-08-03 19:11:58 +0000,"Right now, power plants account for about one-third of America’s carbon pollution. That’s more than our cars, airplanes, and homes combined.",
616417443246907392,2015-07-02 01:25:45 +0000,"RT @crazywritinfool: @POTUS #ACAWorks because I could switch insurance providers to get a lower rate. Couldn't before due to ""preexisting c…",
656546367083532292,2015-10-20 19:03:46 +0000,"RT @FactsOnClimate: Climate change threatens us all, and it will take all of us to solve it. Get the facts on how we can: https://t.co/D0uI…",
739817582514016256,2016-06-06 13:53:51 +0000,"RT @FLOTUS: Together, we are stronger. Together we can change tomorrow. Stand with us: https://t.co/kMuWTuXTdb #StateOfWomen
https://t.co/m…","[tweet, president, 2016]"
616418071683665920,2015-07-02 01:28:15 +0000,"RT @hotelkeys: @POTUS 
23yrold recent grad has full-time job but no insurance. Peace of mind that she can be on our plan. #ACAWorks",
632209808930828288,2015-08-14 15:18:58 +0000,"RT @JohnKerry: Pleased to be in #Havana for historic day @USEmbCuba. Incredible: last time #SecState visited #Cuba, FDR was @POTUS. http://…",
604024846574620674,2015-05-28 20:42:00 +0000,"RT @JustineinTampa: @POTUS I'm 30 now, but I've been promoting climate change since I was in the third grade! #ActOnClimate http://t.co/d77…",
604024486036393984,2015-05-28 20:40:34 +0000,"RT @LizHadly: @POTUS Love the #ActOnClimate. As scientist, I say global action more important than science now. #WeKnowEnoughToAct.",
748666260599218177,2016-06-30 23:55:20 +0000,RT @MarchofDimes: 2016 Nat'l Amb. Ismael was honored to meet @POTUS today &amp; talk about the need to help babies &amp; #ZAPzika! https://t.co/Zzw…,"[tweet, president, 2016]"
677991253259264000,2015-12-18 23:18:05 +0000,RT @NASA: .@NASA_Hubble found what looks like a cosmic lightsaber in our Milky Way galaxy: https://t.co/vVBSVTpH2L #StarWars https://t.co/P…,
616416358096572416,2015-07-02 01:21:26 +0000,RT @NotoriousLLT: Sister is legally blind &amp; on disability b/c of glaucoma. She needs care to keep sight she has left. With #ACA she can aff…,
780480428872306688,2016-09-26 18:53:29 +0000,RT @NYTNational: Census data shows 3.5 million Americans were able to raise their chins above the poverty line last year https://t.co/FEr5e…,"[tweet, president, 2016]"
616416832157818880,2015-07-02 01:23:19 +0000,RT @RandynAverysMom: #AskPOTUS my dad is a small biz owner and never had insurance. #ACA allowed him access to life saving cancer screening…,
714870949594603520,2016-03-29 17:44:50 +0000,RT @RepHalRogers: Honored to have our Commander-in-Chief @POTUS @RxSummit to lead this critical discussion about the nation's drug abuse ep…,
717131662170173440,2016-04-04 23:28:06 +0000,"RT @repjohnlewis: 48 yrs ago today, my friend, my brother, Dr. Martin Luther King, Jr. was shot and killed in Memphis, TN. The light of his…",
710141347051786244,2016-03-16 16:31:05 +0000,"RT @SCOTUSnom: Meet Chief Judge Merrick Garland, the President's nominee to the Supreme Court. #SCOTUSnominee https://t.co/ACujysyyDJ",
623502798366351360,2015-07-21 14:40:25 +0000,RT @TheIranDeal: The historic #IranDeal succeeds in verifying that Iran cannot obtain a nuclear weapon. Follow to get the facts: http://t.c…,
789265672404627456,2016-10-21 00:42:54 +0000,RT @vj44: We lit the @WhiteHouse pink tonight to commemorate Breast Cancer Awareness Month. Make sure to enroll in #ACA starting Nov. 1 htt…,"[tweet, president, 2016]"
772970240602836992,2016-09-06 01:30:41 +0000,"Sabaidii, Laos! Honored to be the first U.S. president to visit Laos and to begin a new partnership between our countries.","[tweet, president, 2016]"
656890709555843072,2015-10-21 17:52:04 +0000,"Sales of powerful painkillers have skyrocketed. In 2012, enough prescriptions were written to give every American adult a bottle of pills.",
708346933933416449,2016-03-11 17:40:44 +0000,Seniors can now apply for Social Security benefits online: https://t.co/jPEHLkNxfk,"[tweet, president, 2016]"
689843464951885824,2016-01-20 16:14:33 +0000,Seven years ago I bet on American workers and the American auto industry. I’d make that bet again any day of the week.,
667021784726769665,2015-11-18 16:49:20 +0000,Slamming the door in the face of refugees would betray our deepest values. That's not who we are. And it's not what we're going to do.,
656894040319791104,2015-10-21 18:05:18 +0000,So I'm eager to hear from folks in Charleston today on actions we can take to put recovery within reach for anyone who needs it.,
614552886731780097,2015-06-26 21:56:40 +0000,So inspired by the grace shown by the Simmons family and all the victims' families in Charleston. #HateWontWin http://t.co/jMS0SDUYui,
610536520387268608,2015-06-15 19:57:04 +0000,So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI,
687046052822781952,2016-01-12 22:58:38 +0000,"So proud of you, Scott. How long is the delay up there? See you when you get back!  https://t.co/doBpaDeZXq",
687695962198781953,2016-01-14 18:01:08 +0000,"so we all need to speak out against bias and stereotypes, to protect the freedom of others, and our own as well.",
619509587272691712,2015-07-10 14:12:50 +0000,"South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.",
602878130362146816,2015-05-25 16:45:21 +0000,Spent the morning at Arlington. Take time today to honor our fallen heroes. We're forever indebted to their families. http://t.co/hChhhOVCS3,
629343799299411969,2015-08-06 17:30:29 +0000,Thank you for all you've done to protect our sacred right to vote. It's as important today as it's ever been. https://t.co/ge74wu5nc1,
714871062865903616,2016-03-29 17:45:17 +0000,"Thank you for your leadership @RepHalRogers. This epidemic doesn't discriminate between red or blue, so it's up to all of us to do our part.",
745674203286773761,2016-06-22 17:45:58 +0000,Thank you John Lewis for leading on gun violence where we need it most. https://t.co/vctfqAH5Wt,"[tweet, president, 2016]"
783771904297447424,2016-10-05 20:52:38 +0000,Thank you to every nation that moved to bring the Paris Agreement into force. History will judge today as a turning point for our planet.,"[tweet, president, 2016]"
722217866330636288,2016-04-19 00:18:52 +0000,"Thank you, Adrianne, for being Boston Strong. Terror and bombs can't beat us. We carry on. We finish the race! https://t.co/55hmcsCHbJ",
640566616925818880,2015-09-06 16:45:57 +0000,"Thank you, Colin, for putting your experience and expertise behind this important initiative for our country. https://t.co/bSnaLMs8CU",
603976385044971520,2015-05-28 17:29:26 +0000,"Thanks for the questions! This was fun. I've got to run, but let’s do it again soon. Tell me what you're doing to #ActOnClimate.",
628283831104237569,2015-08-03 19:18:32 +0000,"Thanks to this plan, there will be 90,000 fewer asthma attacks among our kids and we'll avoid 3,600 premature deaths in 2030.",
649748792099622912,2015-10-02 00:52:38 +0000,"Thanks, Zack. https://t.co/gOGzWmYdxQ",
621086198254145536,2015-07-14 22:37:43 +0000,The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.,
621085397007888384,2015-07-14 22:34:32 +0000,The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.,
629030461449338881,2015-08-05 20:45:23 +0000,The choice is ultimately between diplomacy and war. Iran's nuclear program accelerates if Congress kills this deal. https://t.co/nvBeO1Omko,
684158987185614849,2016-01-04 23:46:28 +0000,"The gun lobby may be holding Congress hostage, but they can't hold America hostage. We can't accept this carnage in our communities.",
748621673578958849,2016-06-30 20:58:10 +0000,"The list goes on. When Members return, I hope they'll share my commitment to work together to do what must be done. https://t.co/l8nChcXpml","[tweet, president, 2016]"
636235501658222592,2015-08-25 17:55:38 +0000,The National Park Service: 99 years and 84 million acres strong. Congrats to all who work to protect these treasures. http://t.co/R8RyB9vkVW,
687697711605272576,2016-01-14 18:08:05 +0000,"the night aca passed; standing on truman balcony with all staff whod made it happen, knowing we'd helped millions. https://t.co/eUr3rZ3UN7",
675062773307588610,2015-12-10 21:21:21 +0000,The opioid epidemic is destroying lives. We need to put treatment within reach of anyone who needs it. https://t.co/RJfKkield9,
691735740649050112,2016-01-25 21:33:47 +0000,The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change. https://t.co/497Wkkve58,
675812094902714369,2015-12-12 22:58:54 +0000,"The strong Paris agreement on climate means a safer, more secure world for our kids. A perfect example of what American leadership can do.",
762030430954684416,2016-08-06 20:59:47 +0000,The struggle for the Voting Rights Act taught us that people who love this country can change it. Don't give away your power - go vote.,"[tweet, president, 2016]"
614119220440367105,2015-06-25 17:13:26 +0000,"The uninsured rate is the lowest it's ever been. Let's keep at it until every American has quality, affordable health insurance.",
616337692582899712,2015-07-01 20:08:51 +0000,there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT,
664853410135613440,2015-11-12 17:13:00 +0000,"This is an American hero: Capt. Groberg put it all on the line for his team. On his worst day, he gave us his best. https://t.co/WdWAPswJpE",
755803507760902144,2016-07-20 16:36:13 +0000,"This map says it all. Stay safe as it heats up: Drink water, stay out of the sun, and check on your neighbors. https://t.co/c1qFTmq2IV","[tweet, president, 2016]"
737267478661730304,2016-05-30 13:00:39 +0000,"This Memorial Day, I hope you'll join me in acts of remembrance. The debt we owe our fallen heroes is one we can never truly repay.",
606226830241046528,2015-06-03 22:31:54 +0000,This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt,
611227969030328321,2015-06-17 17:44:38 +0000,Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.,
727561463993270272,2016-05-03 18:12:25 +0000,To my 5th grade teacher Ms. Mabel Hefty and the educators who inspire our young people every single day: Thank you. https://t.co/fz2ij8daBg,
614435467120001024,2015-06-26 14:10:05 +0000,"Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #LoveWins",
689100817580867584,2016-01-18 15:03:32 +0000,Today we honor a man who challenged us to bend the arc of the moral universe toward justice. Let's keep working to realize Dr. King's dream.,
638403631306248192,2015-08-31 17:31:01 +0000,"Today we’re returning Mount McKinley to its native name - Denali, a step to reflect the heritage of Alaska Natives. http://t.co/WyzQImKymX",
732266263528001537,2016-05-16 17:47:36 +0000,"Today, I join all Americans in honoring 13 officers who went beyond the call of duty to save the lives of strangers. https://t.co/OufzQ70ovH",
796018814072672256,2016-11-08 15:57:29 +0000,"Today, progress is on the ballot. Go vote - then make sure your friends, your family, and everyone you know votes too.","[tweet, president, 2016]"
723568187447500800,2016-04-22 17:44:33 +0000,"Today, the US joined some 170 nations to sign the Paris Agreement - an historic step this Earth Day to protect the one planet we've got.",
664466446102216704,2015-11-11 15:35:20 +0000,"Today, we honor the incredible men and women who have served our country. Their sacrifice and selflessness is second to none.",
797128959578271744,2016-11-11 17:28:48 +0000,"Today, we honor those who honored our country with its highest form of service. We owe our veterans our thanks, our respect and our freedom.","[tweet, president, 2016]"
628280710017720321,2015-08-03 19:06:08 +0000,"Today, we're announcing America's Clean Power Plan—the most important step we've ever taken to combat climate change. Here are the facts:","[tweet, president, power, plan, policy]"
614101662349848576,2015-06-25 16:03:40 +0000,"Today's decision is a victory for every hardworking American. Access to quality, affordable health care is a right, not a privilege.",
642084092113256450,2015-09-10 21:15:51 +0000,Today's Senate vote on the Iran deal is a historic step toward preventing Iran from obtaining a nuclear weapon. The world is safer for it.,
684155537433309184,2016-01-04 23:32:45 +0000,"Tomorrow, I'm taking action to reduce gun violence and save lives - protecting the Second Amendment and our kids. https://t.co/vNqXEhaC9M",
761703867402686464,2016-08-05 23:22:08 +0000,"Tonight, the first-ever #TeamRefugees will also stand before the world and prove that you can succeed no matter where you're from.","[tweet, president, 2016]"
748541124524929024,2016-06-30 15:38:05 +0000,"Until next time, Justin. Good to know that Canada and the world will benefit from your leadership for years to come. https://t.co/T10g64niul","[tweet, president, 2016]"
784508784316063744,2016-10-07 21:40:44 +0000,Voted early today. Make sure you vote too: https://t.co/SUUmUADsHj https://t.co/NMesNhwsaG,"[tweet, president, 2016]"
616338019843461121,2015-07-01 20:10:09 +0000,was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm,
697824490344968192,2016-02-11 16:48:18 +0000,"Way to ace your AP Calc test, Landon! You should come drop some knowledge at the White House Science Fair: https://t.co/hFaAgxVdEE","[tweet, president, 2016]"
667019384225996800,2015-11-18 16:39:48 +0000,We also win this fight with our values. America can ensure our own security while welcoming refugees desperately seeking safety from ISIL.,
738388734207512578,2016-06-02 15:16:07 +0000,We cannot accept our level of gun violence as the new normal. We must take action to prevent this from happening again &amp; again. #WearOrange,
621087343253057541,2015-07-14 22:42:16 +0000,We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.,
648544017806938112,2015-09-28 17:05:17 +0000,We have a moral responsibility to do what we can for families forced from their homes. Find out how you can help at http://t.co/J8A6mTD6D4.,
693116531064967168,2016-01-29 17:00:33 +0000,We just took an important step on equal pay. Let's keep at it until every woman &amp; girl gets a fair shot at success: https://t.co/OJAsaK6ImG,
616334401157378048,2015-07-01 19:55:46 +0000,we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An,
700319754054074368,2016-02-18 14:03:35 +0000,We still have differences with the Cuban government that I will raise directly. America will always stand for human rights around the world.,"[tweet, president, 2016]"
684156422179786752,2016-01-04 23:36:16 +0000,"We will keep guns out of the wrong hands, enforce our guns laws, and ensure those with serious mental illnesses get treatment.",
667019888234528768,2015-11-18 16:41:48 +0000,"We will provide refuge to at least 10,000 refugees fleeing violence in Syria over the next year after they pass the highest security checks.",
648543139196743680,2015-09-28 17:01:48 +0000,"We're also increasing the number of Syrian and other refugees we admit to the U.S. to 100,000 per year for the next two years.",
708344230729555970,2016-03-11 17:29:59 +0000,We've cut the time it takes students to apply for financial aid by two-thirds thanks to a simplified FAFSA form: https://t.co/WDD1UrSXIR,
643883096689913856,2015-09-15 20:24:27 +0000,We've cut the unemployment rate in half – from a high of 10% down to 5.1%. And we're not done. http://t.co/uRfaSoiGuA,
643886166769405952,2015-09-15 20:36:39 +0000,We've fought back because of you. We shouldn't slip back because of Congress. I urge them to send me a budget that invests in our future.,
701871557002407936,2016-02-22 20:49:53 +0000,We've made big strides in the fight against Malaria - saving millions of lives. That's American leadership at work. https://t.co/jVdeE4Qktw,"[tweet, president, 2016]"
648542721125294080,2015-09-28 17:00:08 +0000,We've provided more than $4.5 billion in humanitarian aid to help meet the needs of those impacted by the Syrian conflict.,
705090664086773764,2016-03-02 18:01:28 +0000,"Welcome back to Earth, @StationCDRKelly! Your year in space is vital to the future of American space travel. Hope gravity isn't a drag!",
646666671864852480,2015-09-23 12:45:23 +0000,"Welcome to the White House, @Pontifex! Your messages of love, hope, and peace have inspired us all.",
667021076094976002,2015-11-18 16:46:31 +0000,Welcoming the world’s vulnerable who seek the safety of America is not new to us. We've safely welcomed 3 million refugees since 1975.,
744734234179477504,2016-06-20 03:30:52 +0000,What a game and what a series for the @Cavs. Happy to see @KingJames bring it home for Cleveland!,"[tweet, president, 2016]"
611026361491324929,2015-06-17 04:23:31 +0000,What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.,
782762238616727552,2016-10-03 02:00:35 +0000,What a win by the USA in #RyderCup. Proud to see our guys bring the trophy back home. Arnie is smiling down.,"[tweet, president, 2016]"
617860799953010688,2015-07-06 01:01:08 +0000,What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.,
684157715837403136,2016-01-04 23:41:25 +0000,What's often ignored in this debate is that a majority of gun owners agree with commonsense steps to save lives.,
643884680253599744,2015-09-15 20:30:45 +0000,"When I took office, 15.4% of our population was uninsured. Today, we’ve cut that by more than a third. http://t.co/3OOqcz8Oxp",
643882408283086848,2015-09-15 20:21:43 +0000,"When I took office, 800,000 Americans lost their jobs each month. Our businesses have now added 13.1 million jobs over 66 straight months.",
643885400847593472,2015-09-15 20:33:37 +0000,"When I took office, the budget deficit had reached 9.2% of our GDP. We've cut that down to 2.8%. http://t.co/3viaw4b0bB",
659775465352249344,2015-10-29 16:55:03 +0000,Who knew community policing could involve the Nae Nae? Great example of police having fun while keeping us safe: https://t.co/ZGeTDm6OYw,
656892337939845120,2015-10-21 17:58:32 +0000,With no other disease do we expect people to wait until they're a danger to themselves or others to self-diagnose and seek treatment.,
614111236620427265,2015-06-25 16:41:43 +0000,Women can no longer be charged more for health coverage just for being women.,
747466642725056512,2016-06-27 16:28:29 +0000,"Women’s opportunities are expanded and our nation is stronger when all of our citizens have accessible, affordable health care.","[tweet, president, 2016]"
646786649251164160,2015-09-23 20:42:08 +0000,"Yogi Berra was an American original - a Hall of Famer, jovial prophet, &amp; a humble veteran. We'll miss you, Yogi, but your legacy ain't over.",
678656661024858112,2015-12-20 19:22:11 +0000,Zaevion Dobson died saving three friends from getting shot. He was a hero at 15. What's our excuse for not acting? https://t.co/hn98uGsjKZ,